name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;784;0;923;3081;1851;3081;1851;0
header;226;172;226;401;1865;401;1865;172
B;871;466;871;481;879;481;879;466
B;1040;828;1040;855;1060;855;1060;828
A;1636;1056;1636;1062;1642;1062;1642;1056
A;1084;1144;1084;1144;1084;1144;1084;1144
A;1575;1242;1575;1247;1581;1247;1581;1242
C;1038;1503;1038;1531;1058;1531;1058;1503
A;1748;1879;1748;1885;1756;1885;1756;1879
D;1041;2181;1041;2206;1061;2206;1061;2181
A;1170;2396;1170;2401;1176;2401;1176;2396
A;1203;2569;1203;2574;1209;2574;1209;2569
A;1068;2670;1068;2670;1068;2670;1068;2670
A;1593;2951;1593;2954;1594;2954;1594;2951
