name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;147;0;147;3079;1225;3079;1503;0
header;56;109;56;143;1684;143;1684;109
A;1100;146;1100;149;1104;149;1104;146
A;1318;268;1318;270;1320;270;1320;268
A;1239;403;1239;403;1241;403;1241;403
D;623;1267;623;1293;654;1293;654;1267
B;864;1511;864;1532;881;1532;881;1511
B;1266;1550;1266;1572;1283;1572;1283;1550
A;714;2030;714;2048;729;2048;729;2030
B;265;2201;265;2219;280;2219;280;2201
A;763;2450;763;2451;764;2451;764;2450
B;706;2577;706;2603;725;2603;725;2577
B;547;2585;547;2603;562;2603;562;2585
B;503;2682;503;2708;518;2708;518;2682
B;469;2683;469;2709;485;2709;485;2683
B;353;2752;353;2778;370;2778;370;2752
