name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;861;0;1070;3085;1536;3085;1398;0
header;200;183;200;223;1828;223;1828;183
A;1066;117;1066;119;1069;119;1069;117
B;1187;1040;1187;1059;1195;1059;1195;1040
B;1105;1580;1105;1615;1128;1615;1128;1580
A;1247;2466;1247;2472;1252;2472;1252;2466
D;1144;2533;1144;2548;1156;2548;1156;2533
B;1353;2570;1353;2590;1371;2590;1371;2570
A;1380;2585;1380;2590;1385;2590;1385;2585
D;1477;2649;1477;2669;1495;2669;1495;2649
A;1360;2741;1360;2745;1365;2745;1365;2741
A;1305;2780;1305;2788;1311;2788;1311;2780
A;1130;2781;1130;2786;1136;2786;1136;2781
D;1416;2805;1416;2826;1432;2826;1432;2805
