name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;885;0;1298;3079;1303;3079;1669;0
header;462;360;462;438;1716;438;1716;360
A;1587;139;1587;141;1588;141;1588;139
D;1002;703;1002;737;1030;737;1030;703
C;1122;704;1122;737;1149;737;1149;704
D;1082;704;1082;737;1110;737;1110;704
C;1188;705;1188;738;1213;738;1213;705
B;1162;705;1162;738;1175;738;1175;705
A;1222;705;1222;738;1249;738;1249;705
A;1140;1409;1140;1425;1152;1425;1152;1409
B;1294;1581;1294;1600;1327;1600;1327;1581
C;1236;1903;1236;1939;1261;1939;1261;1903
C;1141;1904;1141;1941;1170;1941;1170;1904
A;1165;1981;1165;1991;1172;1991;1172;1981
B;1324;2110;1324;2136;1331;2136;1331;2110
